"value_name","pay_value","unit_type","payroll_year","industry_branch_name","industry_code","food_name","food_code","price","price_value","price_unit","year_date"
Průměrná hrubá mzda na zaměstnance,50253.50,Kč,2012,Peněžnictví a pojišťovnictví,K,Hovězí maso zadní bez kosti,112101,200.81,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,50253.50,Kč,2012,Peněžnictví a pojišťovnictví,K,Těstoviny vaječné,111602,37.55,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,50253.50,Kč,2012,Peněžnictví a pojišťovnictví,K,Pečivo pšeničné bílé,111303,43.67,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,50253.50,Kč,2012,Peněžnictví a pojišťovnictví,K,Chléb konzumní kmínový,111301,22.91,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,50253.50,Kč,2012,Peněžnictví a pojišťovnictví,K,Pšeničná mouka hladká,111201,11.53,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,50253.50,Kč,2012,Peněžnictví a pojišťovnictví,K,Rýže loupaná dlouhozrnná,111101,34.04,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,47120.88,Kč,2011,Peněžnictví a pojišťovnictví,K,Kapr živý,2000001,86.85,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,47120.88,Kč,2011,Peněžnictví a pojišťovnictví,K,"Pivo výčepní, světlé, lahvové",213201,10.05,0.5,l,2011
Průměrná hrubá mzda na zaměstnance,47120.88,Kč,2011,Peněžnictví a pojišťovnictví,K,Přírodní minerální voda uhličitá,122102,8.29,1.0,l,2011
Průměrná hrubá mzda na zaměstnance,47120.88,Kč,2011,Peněžnictví a pojišťovnictví,K,Cukr krystalový,118101,22.45,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,47120.88,Kč,2011,Peněžnictví a pojišťovnictví,K,Konzumní brambory,117401,13.53,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,47120.88,Kč,2011,Peněžnictví a pojišťovnictví,K,Mrkev,117106,16.44,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,47120.88,Kč,2011,Peněžnictví a pojišťovnictví,K,Papriky,117103,53.29,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,47120.88,Kč,2011,Peněžnictví a pojišťovnictví,K,Rajská jablka červená kulatá,117101,30.31,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,47120.88,Kč,2011,Peněžnictví a pojišťovnictví,K,Jablka konzumní,116104,29.17,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,47120.88,Kč,2011,Peněžnictví a pojišťovnictví,K,Banány žluté,116103,26.97,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,47120.88,Kč,2011,Peněžnictví a pojišťovnictví,K,Pomeranče,116101,28.06,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,47120.88,Kč,2011,Peněžnictví a pojišťovnictví,K,Rostlinný roztíratelný tuk,115201,88.72,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,47120.88,Kč,2011,Peněžnictví a pojišťovnictví,K,Máslo,115101,139.19,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,47120.88,Kč,2011,Peněžnictví a pojišťovnictví,K,Vejce slepičí čerstvá,114701,23.21,10.0,ks,2011
Průměrná hrubá mzda na zaměstnance,47120.88,Kč,2011,Peněžnictví a pojišťovnictví,K,Eidamská cihla,114501,122.38,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,47120.88,Kč,2011,Peněžnictví a pojišťovnictví,K,Jogurt bílý netučný,114401,6.51,150.0,g,2011
Průměrná hrubá mzda na zaměstnance,47120.88,Kč,2011,Peněžnictví a pojišťovnictví,K,Mléko polotučné pasterované,114201,17.65,1.0,l,2011
Průměrná hrubá mzda na zaměstnance,47120.88,Kč,2011,Peněžnictví a pojišťovnictví,K,Šunkový salám,112704,115.91,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,47120.88,Kč,2011,Peněžnictví a pojišťovnictví,K,Kuřata kuchaná celá,112401,58.3,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,47120.88,Kč,2011,Peněžnictví a pojišťovnictví,K,Vepřová pečeně s kostí,112201,100.04,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,47120.88,Kč,2011,Peněžnictví a pojišťovnictví,K,Hovězí maso zadní bez kosti,112101,180.73,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,47120.88,Kč,2011,Peněžnictví a pojišťovnictví,K,Těstoviny vaječné,111602,35.14,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,47120.88,Kč,2011,Peněžnictví a pojišťovnictví,K,Pečivo pšeničné bílé,111303,43.25,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,47120.88,Kč,2011,Peněžnictví a pojišťovnictví,K,Chléb konzumní kmínový,111301,21.63,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,47120.88,Kč,2011,Peněžnictví a pojišťovnictví,K,Pšeničná mouka hladká,111201,11.44,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,47120.88,Kč,2011,Peněžnictví a pojišťovnictví,K,Rýže loupaná dlouhozrnná,111101,33.34,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,45764.25,Kč,2010,Peněžnictví a pojišťovnictví,K,Kapr živý,2000001,84.38,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,45764.25,Kč,2010,Peněžnictví a pojišťovnictví,K,"Pivo výčepní, světlé, lahvové",213201,9.89,0.5,l,2010
Průměrná hrubá mzda na zaměstnance,45764.25,Kč,2010,Peněžnictví a pojišťovnictví,K,Přírodní minerální voda uhličitá,122102,8.03,1.0,l,2010
Průměrná hrubá mzda na zaměstnance,45764.25,Kč,2010,Peněžnictví a pojišťovnictví,K,Cukr krystalový,118101,18.27,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,45764.25,Kč,2010,Peněžnictví a pojišťovnictví,K,Konzumní brambory,117401,13.27,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,45764.25,Kč,2010,Peněžnictví a pojišťovnictví,K,Mrkev,117106,15.79,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,45764.25,Kč,2010,Peněžnictví a pojišťovnictví,K,Papriky,117103,61.5,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,45764.25,Kč,2010,Peněžnictví a pojišťovnictví,K,Rajská jablka červená kulatá,117101,42.21,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,45764.25,Kč,2010,Peněžnictví a pojišťovnictví,K,Jablka konzumní,116104,25.28,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,45764.25,Kč,2010,Peněžnictví a pojišťovnictví,K,Banány žluté,116103,27.44,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,45764.25,Kč,2010,Peněžnictví a pojišťovnictví,K,Pomeranče,116101,30.62,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,45764.25,Kč,2010,Peněžnictví a pojišťovnictví,K,Rostlinný roztíratelný tuk,115201,80.42,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,45764.25,Kč,2010,Peněžnictví a pojišťovnictví,K,Máslo,115101,118.39,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,45764.25,Kč,2010,Peněžnictví a pojišťovnictví,K,Vejce slepičí čerstvá,114701,25.15,10.0,ks,2010
Průměrná hrubá mzda na zaměstnance,45764.25,Kč,2010,Peněžnictví a pojišťovnictví,K,Eidamská cihla,114501,119.95,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,45764.25,Kč,2010,Peněžnictví a pojišťovnictví,K,Jogurt bílý netučný,114401,6.26,150.0,g,2010
Průměrná hrubá mzda na zaměstnance,45764.25,Kč,2010,Peněžnictví a pojišťovnictví,K,Mléko polotučné pasterované,114201,16.03,1.0,l,2010
Průměrná hrubá mzda na zaměstnance,45764.25,Kč,2010,Peněžnictví a pojišťovnictví,K,Šunkový salám,112704,116.98,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,45764.25,Kč,2010,Peněžnictví a pojišťovnictví,K,Kuřata kuchaná celá,112401,56.9,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,45764.25,Kč,2010,Peněžnictví a pojišťovnictví,K,Vepřová pečeně s kostí,112201,100.48,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,45764.25,Kč,2010,Peněžnictví a pojišťovnictví,K,Hovězí maso zadní bez kosti,112101,176.15,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,45764.25,Kč,2010,Peněžnictví a pojišťovnictví,K,Těstoviny vaječné,111602,31.94,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,45764.25,Kč,2010,Peněžnictví a pojišťovnictví,K,Pečivo pšeničné bílé,111303,33.54,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,45764.25,Kč,2010,Peněžnictví a pojišťovnictví,K,Chléb konzumní kmínový,111301,18.39,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,45764.25,Kč,2010,Peněžnictví a pojišťovnictví,K,Pšeničná mouka hladká,111201,8.77,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,45764.25,Kč,2010,Peněžnictví a pojišťovnictví,K,Rýže loupaná dlouhozrnná,111101,33.93,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,45405.75,Kč,2009,Peněžnictví a pojišťovnictví,K,Kapr živý,2000001,82.0,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,45405.75,Kč,2009,Peněžnictví a pojišťovnictví,K,"Pivo výčepní, světlé, lahvové",213201,9.18,0.5,l,2009
Průměrná hrubá mzda na zaměstnance,45405.75,Kč,2009,Peněžnictví a pojišťovnictví,K,Přírodní minerální voda uhličitá,122102,8.21,1.0,l,2009
Průměrná hrubá mzda na zaměstnance,45405.75,Kč,2009,Peněžnictví a pojišťovnictví,K,Cukr krystalový,118101,19.81,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,45405.75,Kč,2009,Peněžnictví a pojišťovnictví,K,Konzumní brambory,117401,10.22,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,45405.75,Kč,2009,Peněžnictví a pojišťovnictví,K,Mrkev,117106,16.56,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,45405.75,Kč,2009,Peněžnictví a pojišťovnictví,K,Papriky,117103,51.7,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,45405.75,Kč,2009,Peněžnictví a pojišťovnictví,K,Rajská jablka červená kulatá,117101,34.92,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,45405.75,Kč,2009,Peněžnictví a pojišťovnictví,K,Jablka konzumní,116104,25.85,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,45405.75,Kč,2009,Peněžnictví a pojišťovnictví,K,Banány žluté,116103,30.56,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,45405.75,Kč,2009,Peněžnictví a pojišťovnictví,K,Pomeranče,116101,29.79,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,45405.75,Kč,2009,Peněžnictví a pojišťovnictví,K,Rostlinný roztíratelný tuk,115201,84.41,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,45405.75,Kč,2009,Peněžnictví a pojišťovnictví,K,Máslo,115101,96.09,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,45405.75,Kč,2009,Peněžnictví a pojišťovnictví,K,Vejce slepičí čerstvá,114701,26.02,10.0,ks,2009
Průměrná hrubá mzda na zaměstnance,45405.75,Kč,2009,Peněžnictví a pojišťovnictví,K,Eidamská cihla,114501,111.67,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,45405.75,Kč,2009,Peněžnictví a pojišťovnictví,K,Jogurt bílý netučný,114401,6.08,150.0,g,2009
Průměrná hrubá mzda na zaměstnance,45405.75,Kč,2009,Peněžnictví a pojišťovnictví,K,Mléko polotučné pasterované,114201,15.66,1.0,l,2009
Průměrná hrubá mzda na zaměstnance,45405.75,Kč,2009,Peněžnictví a pojišťovnictví,K,Šunkový salám,112704,117.99,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,45405.75,Kč,2009,Peněžnictví a pojišťovnictví,K,Kuřata kuchaná celá,112401,57.86,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,45405.75,Kč,2009,Peněžnictví a pojišťovnictví,K,Vepřová pečeně s kostí,112201,106.48,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,45405.75,Kč,2009,Peněžnictví a pojišťovnictví,K,Hovězí maso zadní bez kosti,112101,179.01,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,45405.75,Kč,2009,Peněžnictví a pojišťovnictví,K,Těstoviny vaječné,111602,30.98,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,45405.75,Kč,2009,Peněžnictví a pojišťovnictví,K,Pečivo pšeničné bílé,111303,38.83,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,45405.75,Kč,2009,Peněžnictví a pojišťovnictví,K,Chléb konzumní kmínový,111301,19.58,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,45405.75,Kč,2009,Peněžnictví a pojišťovnictví,K,Pšeničná mouka hladká,111201,9.97,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,45405.75,Kč,2009,Peněžnictví a pojišťovnictví,K,Rýže loupaná dlouhozrnná,111101,36.1,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,44822.50,Kč,2008,Peněžnictví a pojišťovnictví,K,Kapr živý,2000001,80.44,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,44822.50,Kč,2008,Peněžnictví a pojišťovnictví,K,"Pivo výčepní, světlé, lahvové",213201,8.97,0.5,l,2008
Průměrná hrubá mzda na zaměstnance,44822.50,Kč,2008,Peněžnictví a pojišťovnictví,K,Přírodní minerální voda uhličitá,122102,8.27,1.0,l,2008
Průměrná hrubá mzda na zaměstnance,44822.50,Kč,2008,Peněžnictví a pojišťovnictví,K,Cukr krystalový,118101,21.1,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,44822.50,Kč,2008,Peněžnictví a pojišťovnictví,K,Konzumní brambory,117401,10.78,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,44822.50,Kč,2008,Peněžnictví a pojišťovnictví,K,Mrkev,117106,16.88,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,44822.50,Kč,2008,Peněžnictví a pojišťovnictví,K,Papriky,117103,62.3,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,44822.50,Kč,2008,Peněžnictví a pojišťovnictví,K,Rajská jablka červená kulatá,117101,35.58,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,44822.50,Kč,2008,Peněžnictví a pojišťovnictví,K,Jablka konzumní,116104,33.19,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,44822.50,Kč,2008,Peněžnictví a pojišťovnictví,K,Banány žluté,116103,30.59,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,44822.50,Kč,2008,Peněžnictví a pojišťovnictví,K,Pomeranče,116101,31.29,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,44822.50,Kč,2008,Peněžnictví a pojišťovnictví,K,Rostlinný roztíratelný tuk,115201,84.4,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,44822.50,Kč,2008,Peněžnictví a pojišťovnictví,K,Máslo,115101,114.74,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,44822.50,Kč,2008,Peněžnictví a pojišťovnictví,K,Vejce slepičí čerstvá,114701,28.12,10.0,ks,2008
Průměrná hrubá mzda na zaměstnance,44822.50,Kč,2008,Peněžnictví a pojišťovnictví,K,Eidamská cihla,114501,135.28,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,44822.50,Kč,2008,Peněžnictví a pojišťovnictví,K,Jogurt bílý netučný,114401,6.28,150.0,g,2008
Průměrná hrubá mzda na zaměstnance,44822.50,Kč,2008,Peněžnictví a pojišťovnictví,K,Mléko polotučné pasterované,114201,17.93,1.0,l,2008
Průměrná hrubá mzda na zaměstnance,44822.50,Kč,2008,Peněžnictví a pojišťovnictví,K,Šunkový salám,112704,118.98,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,44822.50,Kč,2008,Peněžnictví a pojišťovnictví,K,Kuřata kuchaná celá,112401,60.86,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,44822.50,Kč,2008,Peněžnictví a pojišťovnictví,K,Vepřová pečeně s kostí,112201,106.46,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,44822.50,Kč,2008,Peněžnictví a pojišťovnictví,K,Hovězí maso zadní bez kosti,112101,175.55,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,44822.50,Kč,2008,Peněžnictví a pojišťovnictví,K,Těstoviny vaječné,111602,30.76,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,44822.50,Kč,2008,Peněžnictví a pojišťovnictví,K,Pečivo pšeničné bílé,111303,54.31,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,44822.50,Kč,2008,Peněžnictví a pojišťovnictví,K,Chléb konzumní kmínový,111301,22.88,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,44822.50,Kč,2008,Peněžnictví a pojišťovnictví,K,Pšeničná mouka hladká,111201,12.98,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,44822.50,Kč,2008,Peněžnictví a pojišťovnictví,K,Rýže loupaná dlouhozrnná,111101,32.69,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,41548.63,Kč,2007,Peněžnictví a pojišťovnictví,K,Kapr živý,2000001,78.97,1.0,kg,2007
Průměrná hrubá mzda na zaměstnance,41548.63,Kč,2007,Peněžnictví a pojišťovnictví,K,"Pivo výčepní, světlé, lahvové",213201,8.51,0.5,l,2007
Průměrná hrubá mzda na zaměstnance,41548.63,Kč,2007,Peněžnictví a pojišťovnictví,K,Přírodní minerální voda uhličitá,122102,7.73,1.0,l,2007
Průměrná hrubá mzda na zaměstnance,41548.63,Kč,2007,Peněžnictví a pojišťovnictví,K,Cukr krystalový,118101,21.92,1.0,kg,2007
Průměrná hrubá mzda na zaměstnance,41548.63,Kč,2007,Peněžnictví a pojišťovnictví,K,Konzumní brambory,117401,14.1,1.0,kg,2007
Průměrná hrubá mzda na zaměstnance,41548.63,Kč,2007,Peněžnictví a pojišťovnictví,K,Mrkev,117106,14.18,1.0,kg,2007
Průměrná hrubá mzda na zaměstnance,41548.63,Kč,2007,Peněžnictví a pojišťovnictví,K,Papriky,117103,68.79,1.0,kg,2007
Průměrná hrubá mzda na zaměstnance,41548.63,Kč,2007,Peněžnictví a pojišťovnictví,K,Rajská jablka červená kulatá,117101,40.32,1.0,kg,2007
Průměrná hrubá mzda na zaměstnance,41548.63,Kč,2007,Peněžnictví a pojišťovnictví,K,Jablka konzumní,116104,28.49,1.0,kg,2007
Průměrná hrubá mzda na zaměstnance,41548.63,Kč,2007,Peněžnictví a pojišťovnictví,K,Banány žluté,116103,30.85,1.0,kg,2007
Průměrná hrubá mzda na zaměstnance,41548.63,Kč,2007,Peněžnictví a pojišťovnictví,K,Pomeranče,116101,30.23,1.0,kg,2007
Průměrná hrubá mzda na zaměstnance,41548.63,Kč,2007,Peněžnictví a pojišťovnictví,K,Rostlinný roztíratelný tuk,115201,69.5,1.0,kg,2007
Průměrná hrubá mzda na zaměstnance,41548.63,Kč,2007,Peněžnictví a pojišťovnictví,K,Máslo,115101,115.78,1.0,kg,2007
Průměrná hrubá mzda na zaměstnance,41548.63,Kč,2007,Peněžnictví a pojišťovnictví,K,Vejce slepičí čerstvá,114701,24.97,10.0,ks,2007
Průměrná hrubá mzda na zaměstnance,41548.63,Kč,2007,Peněžnictví a pojišťovnictví,K,Eidamská cihla,114501,122.68,1.0,kg,2007
Průměrná hrubá mzda na zaměstnance,41548.63,Kč,2007,Peněžnictví a pojišťovnictví,K,Jogurt bílý netučný,114401,5.88,150.0,g,2007
Průměrná hrubá mzda na zaměstnance,41548.63,Kč,2007,Peněžnictví a pojišťovnictví,K,Mléko polotučné pasterované,114201,15.59,1.0,l,2007
Průměrná hrubá mzda na zaměstnance,41548.63,Kč,2007,Peněžnictví a pojišťovnictví,K,Šunkový salám,112704,116.44,1.0,kg,2007
Průměrná hrubá mzda na zaměstnance,41548.63,Kč,2007,Peněžnictví a pojišťovnictví,K,Kuřata kuchaná celá,112401,53.61,1.0,kg,2007
Průměrná hrubá mzda na zaměstnance,41548.63,Kč,2007,Peněžnictví a pojišťovnictví,K,Vepřová pečeně s kostí,112201,102.9,1.0,kg,2007
Průměrná hrubá mzda na zaměstnance,41548.63,Kč,2007,Peněžnictví a pojišťovnictví,K,Hovězí maso zadní bez kosti,112101,169.46,1.0,kg,2007
Průměrná hrubá mzda na zaměstnance,41548.63,Kč,2007,Peněžnictví a pojišťovnictví,K,Těstoviny vaječné,111602,26.71,1.0,kg,2007
Průměrná hrubá mzda na zaměstnance,41548.63,Kč,2007,Peněžnictví a pojišťovnictví,K,Pečivo pšeničné bílé,111303,44.04,1.0,kg,2007
Průměrná hrubá mzda na zaměstnance,41548.63,Kč,2007,Peněžnictví a pojišťovnictví,K,Chléb konzumní kmínový,111301,18.85,1.0,kg,2007
Průměrná hrubá mzda na zaměstnance,41548.63,Kč,2007,Peněžnictví a pojišťovnictví,K,Pšeničná mouka hladká,111201,9.08,1.0,kg,2007
Průměrná hrubá mzda na zaměstnance,41548.63,Kč,2007,Peněžnictví a pojišťovnictví,K,Rýže loupaná dlouhozrnná,111101,23.86,1.0,kg,2007
Průměrná hrubá mzda na zaměstnance,39690.13,Kč,2006,Peněžnictví a pojišťovnictví,K,Kapr živý,2000001,69.35,1.0,kg,2006
Průměrná hrubá mzda na zaměstnance,39690.13,Kč,2006,Peněžnictví a pojišťovnictví,K,"Pivo výčepní, světlé, lahvové",213201,8.45,0.5,l,2006
Průměrná hrubá mzda na zaměstnance,39690.13,Kč,2006,Peněžnictví a pojišťovnictví,K,Přírodní minerální voda uhličitá,122102,7.69,1.0,l,2006
